Time (s),Cart Position (m),Cart Velocity (m/s),Pole Angle (rad),Pole Angular Velocity (rad/s),Control Input (N),Q0,Q1,Q2,Q3,R
1740039071.8600,0.0114,-0.2294,-0.0266,0.3117,2.8533,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.8701,0.0091,-0.2126,-0.0235,0.2819,2.5150,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.8800,0.0068,-0.3141,-0.0204,0.4300,8.5634,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.8900,0.0038,-0.2634,-0.0163,0.3500,6.7172,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.9000,0.0008,-0.3924,-0.0124,0.5403,14.5140,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.9100,-0.0024,-0.2623,-0.0081,0.3422,8.5319,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.9201,-0.0054,-0.4023,-0.0042,0.5503,16.9764,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.9300,-0.0086,-0.2530,0.0001,0.3245,10.0170,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.9400,-0.0115,-0.4181,0.0039,0.5715,19.8576,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.9500,-0.0147,-0.2461,0.0082,0.3128,11.7546,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.9600,-0.0168,-0.3525,0.0109,0.4728,18.1897,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.9701,-0.0188,-0.2426,0.0135,0.3083,13.0321,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.9800,-0.0210,-0.2841,0.0163,0.3719,16.0629,11.1111,0.2500,25.0000,0.2500,0.0044
1740039071.9903,-0.0229,-0.1612,0.0187,0.1891,10.2107,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.0001,-0.0245,-0.2737,0.0207,0.3597,16.8702,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.0100,-0.0268,-0.1671,0.0236,0.2020,12.0822,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.0200,-0.0286,-0.2172,0.0257,0.2805,15.5006,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.0301,-0.0298,-0.1140,0.0273,0.1282,10.5273,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.0401,-0.0309,-0.1402,0.0284,0.1712,12.4548,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.0501,-0.0317,-0.0387,0.0293,0.0230,7.4754,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.0600,-0.0319,-0.0172,0.0293,-0.0050,6.5372,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.0701,-0.0318,0.0329,0.0288,-0.0758,3.9717,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.0800,-0.0313,0.0624,0.0278,-0.1156,2.3656,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.0934,-0.0306,0.0779,0.0266,-0.1345,1.4326,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.1001,-0.0294,0.1612,0.0246,-0.2546,-3.2954,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.1100,-0.0280,0.1274,0.0224,-0.1999,-1.8665,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.1200,-0.0264,0.2299,0.0199,-0.3498,-7.8134,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.1301,-0.0245,0.1583,0.0170,-0.2387,-4.5569,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.1400,-0.0225,0.3059,0.0140,-0.4571,-13.1152,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.1500,-0.0200,0.1901,0.0104,-0.2804,-7.7174,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.1601,-0.0179,0.3007,0.0073,-0.4442,-14.3859,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.1700,-0.0156,0.1756,0.0039,-0.2544,-8.4886,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.1800,-0.0135,0.3023,0.0009,-0.4434,-16.0261,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.1900,-0.0113,0.1646,-0.0024,-0.2358,-9.4811,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.2001,-0.0101,0.1767,-0.0040,-0.2537,-10.5603,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.2100,-0.0085,0.1251,-0.0064,-0.1763,-8.4393,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.2200,-0.0070,0.2351,-0.0085,-0.3419,-14.9440,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.2300,-0.0053,0.1091,-0.0109,-0.1535,-8.8723,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.2400,-0.0041,0.1809,-0.0126,-0.2624,-13.2499,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.2500,-0.0029,0.0706,-0.0143,-0.0983,-7.8837,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.2600,-0.0022,0.1255,-0.0154,-0.1826,-11.2310,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.2700,-0.0014,0.0335,-0.0165,-0.0464,-6.6990,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.2800,-0.0012,0.0422,-0.0168,-0.0619,-7.3992,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.2900,-0.0011,-0.0164,-0.0170,0.0237,-4.4335,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.3000,-0.0013,-0.0341,-0.0166,0.0477,-3.5194,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.3100,-0.0018,-0.0593,-0.0159,0.0829,-2.1337,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.3200,-0.0026,-0.0893,-0.0149,0.1253,-0.3988,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.3300,-0.0033,-0.0882,-0.0139,0.1217,-0.3042,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.3400,-0.0043,-0.1335,-0.0125,0.1873,2.3782,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.3500,-0.0055,-0.1088,-0.0108,0.1480,1.3729,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.3601,-0.0064,-0.1442,-0.0095,0.1995,3.5250,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.3701,-0.0077,-0.1269,-0.0078,0.1719,2.9727,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.3801,-0.0090,-0.1908,-0.0060,0.2663,6.7872,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.3901,-0.0109,-0.1707,-0.0033,0.2346,6.3623,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.4003,-0.0128,-0.2476,-0.0007,0.3490,11.1234,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.4102,-0.0147,-0.1505,0.0020,0.2025,6.5966,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.4200,-0.0162,-0.2132,0.0039,0.2964,10.4622,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.4301,-0.0181,-0.1488,0.0065,0.1997,7.7131,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.4400,-0.0197,-0.2238,0.0086,0.3127,12.3476,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.4500,-0.0213,-0.1186,0.0109,0.1556,7.3575,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.4600,-0.0225,-0.1819,0.0125,0.2518,11.2542,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.4700,-0.0241,-0.1145,0.0147,0.1519,8.2969,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.4800,-0.0253,-0.1637,0.0163,0.2276,11.4642,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.4900,-0.0264,-0.0683,0.0177,0.0865,6.8677,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.5000,-0.0271,-0.1158,0.0187,0.1601,9.8062,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.5101,-0.0277,-0.0592,0.0195,0.0769,7.0816,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.5201,-0.0283,-0.0872,0.0202,0.1216,8.9375,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.5305,-0.0287,-0.0220,0.0208,0.0263,5.7514,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.5433,-0.0289,-0.0435,0.0210,0.0616,7.1252,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.5500,-0.0295,-0.1072,0.0219,0.1591,10.8729,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.5601,-0.0305,-0.0921,0.0234,0.1397,10.6647,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.5700,-0.0309,-0.0063,0.0241,0.0142,6.4426,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.5800,-0.0309,0.0001,0.0241,0.0080,6.2953,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.5900,-0.0306,0.0480,0.0238,-0.0602,3.8566,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.6001,-0.0299,0.0541,0.0230,-0.0653,3.5462,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.6101,-0.0299,0.0541,0.0230,-0.0653,3.5462,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.6200,-0.0287,0.0869,0.0214,-0.1084,1.7156,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.6301,-0.0278,0.0955,0.0202,-0.1181,1.1411,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.6413,-0.0274,0.0976,0.0198,-0.1198,0.9807,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.6500,-0.0266,0.1031,0.0188,-0.1256,0.5642,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.6600,-0.0255,0.1239,0.0174,-0.1537,-0.7286,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.6702,-0.0245,0.1198,0.0162,-0.1451,-0.6949,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.6800,-0.0229,0.1319,0.0144,-0.1598,-1.6327,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.6900,-0.0217,0.1130,0.0129,-0.1289,-0.8555,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.7001,-0.0206,0.1302,0.0116,-0.1526,-2.0037,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.7101,-0.0193,0.1142,0.0102,-0.1266,-1.4049,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.7201,-0.0179,0.1761,0.0086,-0.2175,-5.0403,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.7300,-0.0164,0.1291,0.0068,-0.1453,-2.8911,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.7400,-0.0151,0.1644,0.0053,-0.1969,-5.1017,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.7500,-0.0137,0.1176,0.0037,-0.1255,-2.9364,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.7600,-0.0123,0.1900,0.0022,-0.2333,-7.1752,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.7704,-0.0110,0.1387,0.0007,-0.1555,-4.7835,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.7801,-0.0098,0.1289,-0.0006,-0.1406,-4.5683,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.7902,-0.0088,0.0921,-0.0016,-0.0850,-2.8343,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.8000,-0.0076,0.1815,-0.0029,-0.2192,-7.9602,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.8100,-0.0066,0.1395,-0.0040,-0.1561,-5.9922,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.8200,-0.0050,0.2068,-0.0058,-0.2574,-10.0988,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.8301,-0.0034,0.1198,-0.0077,-0.1272,-5.9433,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.8400,-0.0021,0.1798,-0.0091,-0.2183,-9.6019,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.8500,-0.0007,0.0980,-0.0107,-0.0964,-5.6629,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.8600,0.0003,0.1333,-0.0116,-0.1507,-7.8754,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.8700,0.0015,0.0782,-0.0129,-0.0697,-5.3521,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.8801,0.0023,0.1282,-0.0137,-0.1464,-8.3364,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.8900,0.0032,0.0586,-0.0146,-0.0437,-4.9365,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.9001,0.0039,0.0943,-0.0151,-0.0993,-7.0934,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.9101,0.0044,0.0416,-0.0156,-0.0221,-4.5008,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.9200,0.0047,0.0176,-0.0156,0.0115,-3.3296,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.9300,0.0048,-0.0063,-0.0153,0.0450,-2.0916,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.9420,0.0047,-0.0231,-0.0149,0.0685,-1.1712,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.9501,0.0043,-0.0407,-0.0140,0.0923,-0.1042,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.9601,0.0037,-0.0767,-0.0129,0.1440,2.0063,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.9702,0.0032,-0.0629,-0.0119,0.1217,1.4348,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.9800,0.0022,-0.1638,-0.0101,0.2709,7.2146,11.1111,0.2500,25.0000,0.2500,0.0044
1740039072.9900,0.0009,-0.1001,-0.0080,0.1733,4.2838,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.0000,-0.0003,-0.1876,-0.0058,0.3028,9.4750,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.0100,-0.0014,-0.1298,-0.0040,0.2149,6.7992,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.0201,-0.0028,-0.2095,-0.0018,0.3334,11.6412,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.0301,-0.0042,-0.1196,0.0006,0.1976,7.4103,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.0401,-0.0052,-0.1782,0.0021,0.2854,10.9631,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.0500,-0.0068,-0.1243,0.0048,0.2041,8.7892,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.0600,-0.0084,-0.2656,0.0073,0.4163,17.0825,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.0701,-0.0103,-0.1216,0.0103,0.2005,10.1949,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.0800,-0.0116,-0.2264,0.0125,0.3588,16.4726,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.0900,-0.0135,-0.1306,0.0156,0.2161,12.2464,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.1000,-0.0147,-0.1838,0.0176,0.2979,15.7611,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.1101,-0.0161,-0.1001,0.0198,0.1740,11.9966,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.1200,-0.0165,-0.0004,0.0207,0.0271,7.0607,11.1111,0.2500,25.0000,0.2500,0.0044
1740039073.1303,-0.0163,0.0522,0.0206,-0.0491,3.4374,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.1401,-0.0159,0.0402,0.0202,-0.0291,3.9972,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.1500,-0.0157,0.0280,0.0203,-0.0076,4.7200,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.1601,-0.0155,-0.0166,0.0203,0.0625,6.8879,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.1700,-0.0154,0.0369,0.0205,-0.0147,4.6786,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.1800,-0.0149,0.0534,0.0202,-0.0365,4.0175,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.1912,-0.0142,0.0816,0.0196,-0.0756,2.7804,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.2000,-0.0132,0.1270,0.0186,-0.1406,0.6732,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.2100,-0.0120,0.1262,0.0174,-0.1366,0.5742,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.2200,-0.0105,0.2042,0.0157,-0.2508,-3.1522,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.2300,-0.0087,0.1704,0.0135,-0.1973,-1.9783,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.2400,-0.0067,0.2876,0.0111,-0.3706,-7.6349,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.2501,-0.0042,0.2156,0.0080,-0.2602,-4.9612,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.2600,-0.0016,0.3861,0.0046,-0.5143,-13.2483,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.2700,0.0016,0.2666,0.0005,-0.3332,-8.7006,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.2800,0.0047,0.4156,-0.0034,-0.5558,-16.1796,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.2900,0.0080,0.2724,-0.0077,-0.3403,-10.6700,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.3000,0.0112,0.4549,-0.0118,-0.6145,-19.7551,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.3101,0.0145,0.2995,-0.0162,-0.3818,-13.7473,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.3201,0.0177,0.4206,-0.0202,-0.5649,-20.1255,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.3300,0.0209,0.2474,-0.0245,-0.3069,-13.3527,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.3400,0.0233,0.3160,-0.0274,-0.4128,-17.1916,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.3500,0.0248,0.2824,-0.0294,-0.3639,-16.1950,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.3601,0.0274,0.2987,-0.0326,-0.3918,-17.7819,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.3700,0.0300,0.1656,-0.0360,-0.1967,-12.7481,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.3801,0.0315,0.1901,-0.0377,-0.2383,-14.4338,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.3902,0.0327,0.0833,-0.0391,-0.0828,-10.1513,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.4001,0.0331,0.0462,-0.0394,-0.0334,-8.8312,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.4101,0.0333,0.0047,-0.0394,0.0254,-7.1228,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.4201,0.0329,-0.0583,-0.0385,0.1134,-4.4089,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.4301,0.0323,-0.0853,-0.0373,0.1484,-3.1801,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.4401,0.0312,-0.1484,-0.0355,0.2373,-0.2150,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.4501,0.0295,-0.1520,-0.0328,0.2363,0.2478,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.4600,0.0275,-0.2734,-0.0299,0.4130,6.0904,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.4700,0.0251,-0.2130,-0.0263,0.3171,3.9301,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.4813,0.0243,-0.1964,-0.0251,0.2903,3.3636,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.4900,0.0213,-0.2751,-0.0206,0.4026,7.6085,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.5000,0.0184,-0.3762,-0.0164,0.5503,12.8878,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.5133,0.0149,-0.2962,-0.0113,0.4267,10.2453,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.5201,0.0124,-0.4563,-0.0077,0.6650,18.1267,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.5301,0.0082,-0.3459,-0.0017,0.4966,14.3790,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.5401,0.0053,-0.3993,0.0025,0.5755,17.6406,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.5500,0.0027,-0.2755,0.0063,0.3891,12.8760,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.5601,-0.0005,-0.4003,0.0108,0.5764,19.4554,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.5701,-0.0038,-0.2161,0.0154,0.3006,12.2390,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.5801,-0.0052,-0.2487,0.0174,0.3505,14.1838,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.5900,-0.0091,-0.2829,0.0229,0.4038,17.0176,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.6000,-0.0118,-0.3487,0.0269,0.5050,20.9505,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.6106,-0.0149,-0.1918,0.0313,0.2729,15.0378,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.6200,-0.0166,-0.2005,0.0337,0.2900,16.1326,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.6300,-0.0182,-0.0782,0.0360,0.1114,11.3745,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.6400,-0.0188,-0.0761,0.0369,0.1133,11.7030,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.6501,-0.0190,-0.0386,0.0372,0.0592,10.1884,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.6600,-0.0187,0.0553,0.0368,-0.0740,6.2513,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.6701,-0.0179,0.0999,0.0357,-0.1351,4.2799,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.6801,-0.0168,0.1412,0.0343,-0.1921,2.3425,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.6900,-0.0148,0.1797,0.0315,-0.2432,0.3154,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.7003,-0.0132,0.2457,0.0293,-0.3380,-2.9184,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.7100,-0.0103,0.2474,0.0254,-0.3348,-3.5986,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.7200,-0.0080,0.2997,0.0223,-0.4093,-6.4260,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.7300,-0.0051,0.2595,0.0184,-0.3447,-5.2740,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.7400,-0.0021,0.3614,0.0143,-0.4938,-10.5530,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.7500,0.0010,0.2634,0.0102,-0.3436,-6.9040,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.7600,0.0038,0.3542,0.0065,-0.4775,-11.6727,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.7700,0.0068,0.2482,0.0026,-0.3165,-7.6679,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.7800,0.0094,0.3301,-0.0007,-0.4383,-12.0216,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.7901,0.0121,0.2227,-0.0042,-0.2764,-7.9220,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.8000,0.0145,0.3096,-0.0072,-0.4068,-12.4675,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.8101,0.0170,0.2000,-0.0104,-0.2425,-8.2408,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.8200,0.0187,0.2483,-0.0124,-0.3158,-10.8804,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.8300,0.0206,0.1539,-0.0148,-0.1753,-7.2095,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.8400,0.0222,0.1962,-0.0166,-0.2405,-9.5691,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.8501,0.0233,0.1385,-0.0179,-0.1553,-7.3304,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.8600,0.0245,0.1221,-0.0192,-0.1331,-6.9636,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.8700,0.0255,0.0670,-0.0202,-0.0533,-4.8398,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.8801,0.0261,0.0697,-0.0207,-0.0601,-5.1760,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.8901,0.0267,0.0501,-0.0211,-0.0331,-4.4920,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.9000,0.0270,0.0161,-0.0212,0.0149,-3.1091,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.9100,0.0270,-0.0076,-0.0208,0.0473,-2.1096,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.9200,0.0268,-0.0329,-0.0202,0.0821,-0.9781,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.9300,0.0265,-0.0381,-0.0194,0.0866,-0.7002,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.9400,0.0259,-0.0968,-0.0182,0.1716,2.0545,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.9500,0.0250,-0.0757,-0.0167,0.1370,1.3108,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.9600,0.0241,-0.1314,-0.0151,0.2177,4.0382,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.9700,0.0230,-0.0936,-0.0132,0.1583,2.6305,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.9800,0.0220,-0.1360,-0.0115,0.2196,4.8091,8.8889,0.2000,20.0000,0.2000,0.0067
1740039073.9900,0.0208,-0.0922,-0.0097,0.1518,3.1486,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.0000,0.0197,-0.1672,-0.0079,0.2625,6.8332,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.0100,0.0184,-0.1065,-0.0058,0.1697,4.4986,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.0200,0.0173,-0.1420,-0.0040,0.2217,6.4235,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.0300,0.0162,-0.0857,-0.0023,0.1363,4.2374,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.0401,0.0152,-0.1340,-0.0008,0.2082,6.7084,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.0500,0.0143,-0.0818,0.0007,0.1292,4.6657,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.0600,0.0135,-0.1066,0.0020,0.1663,6.0449,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.0701,0.0126,-0.0690,0.0034,0.1098,4.6745,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.0801,0.0119,-0.0907,0.0044,0.1427,5.8935,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.0901,0.0114,-0.0509,0.0053,0.0833,4.3135,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.1000,0.0109,-0.0648,0.0061,0.1046,5.1409,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.1100,0.0105,-0.0223,0.0068,0.0416,3.4214,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.1200,0.0102,-0.0526,0.0072,0.0879,4.9183,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.1301,0.0098,-0.0242,0.0080,0.0462,3.8481,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.1400,0.0096,-0.0368,0.0084,0.0661,4.5527,8.8889,0.2000,20.0000,0.2000,0.0067
1740039074.1502,0.0094,-0.0129,0.0089,0.0312,3.6320,8.8889,0.2000,20.0000,0.2000,0.0067
